;400.2;403.09;405.97;408.85;411.74;414.63;417.52;420.4;423.29;426.19;429.08;431.97;434.87;437.76;440.66;443.56;446.45;449.35;452.25;455.16;458.06;460.96;463.87;466.77;469.68;472.59;475.5;478.41;481.32;484.23;487.14;490.06;492.97;495.89;498.8;501.72;504.64;507.56;510.48;513.4;516.33;519.25;522.18;525.1;528.03;530.96;533.89;536.82;539.75;542.68;545.62;548.55;551.49;554.43;557.36;560.3;563.24;566.18;569.12;572.07;575.01;577.96;580.9;583.85;586.8;589.75;592.7;595.65;598.6;601.55;604.51;607.46;610.42;613.38;616.34;619.3;622.26;625.22;628.18;631.15;634.11;637.08;640.04;643.01;645.98;648.95;651.92;654.89;657.87;660.84;663.81;666.79;669.77;672.75;675.73;678.71;681.69;684.67;687.65;690.64;693.62;696.61;699.6;702.58;705.57;708.57;711.56;714.55;717.54;720.54;723.53;726.53;729.53;732.53;735.53;738.53;741.53;744.53;747.54;750.54;753.55;756.56;759.56;762.57;765.58;768.6;771.61;774.62;777.64;780.65;783.67;786.68;789.7;792.72;795.74;798.77;801.79;804.81;807.84;810.86;813.89;816.92;819.95;822.98;826.01;829.04;832.07;835.11;838.14;841.18;844.22;847.25;850.29;853.33;856.37;859.42;862.46;865.5;868.55;871.6;874.64;877.69;880.74;883.79;886.84;889.9;892.95;896.01;899.06;902.12;905.18;908.24;911.3;914.36;917.42;920.48;923.55;926.61;929.68;932.74;935.81;938.88;941.95;945.02;948.1;951.17;954.24;957.32;960.4;963.47;966.55;969.63;972.71;975.79;978.88;981.96;985.05;988.13;991.22;994.31;997.4;1000.5
2020-09-10_058;0.14318;0.13092;0.12342;0.11636;0.1109;0.10633;0.10313;0.10109;0.098589;0.097751;0.09613;0.096194;0.095548;0.095496;0.095693;0.095436;0.095386;0.095396;0.094891;0.094132;0.093565;0.093068;0.092118;0.091296;0.090452;0.089694;0.088787;0.088281;0.087511;0.086878;0.086413;0.085949;0.085702;0.085783;0.085615;0.086013;0.086393;0.087046;0.087671;0.088824;0.089705;0.090839;0.091896;0.093176;0.094138;0.094834;0.095268;0.095545;0.095708;0.095949;0.096117;0.096794;0.097306;0.098019;0.098332;0.09921;0.099687;0.10054;0.10117;0.10226;0.10357;0.1057;0.10785;0.1108;0.11398;0.11778;0.12228;0.12694;0.1318;0.13688;0.1412;0.14435;0.14631;0.1477;0.14826;0.14902;0.14979;0.15139;0.15303;0.15424;0.15293;0.14873;0.14154;0.13357;0.12589;0.12079;0.11787;0.11568;0.11172;0.10621;0.10042;0.096871;0.094837;0.094299;0.094692;0.096425;0.10081;0.11149;0.13266;0.16913;0.22017;0.27877;0.33787;0.39407;0.44307;0.48717;0.52398;0.55941;0.58937;0.61746;0.64132;0.66281;0.67987;0.69682;0.70912;0.7195;0.72814;0.73495;0.74079;0.74695;0.75172;0.75531;0.75612;0.74927;0.75029;0.75231;0.75404;0.75542;0.75385;0.7535;0.75365;0.75207;0.7519;0.75213;0.75156;0.75289;0.75199;0.75254;0.75301;0.7515;0.75108;0.75114;0.74946;0.74922;0.75048;0.74759;0.74924;0.74788;0.74894;0.74962;0.75232;0.75469;0.75947;0.76159;0.76042;0.75718;0.75348;0.75388;0.75432;0.75383;0.75558;0.75508;0.75645;0.75674;0.75617;0.75619;0.75856;0.75721;0.75837;0.75912;0.76069;0.76185;0.76404;0.76423;0.76749;0.7693;0.76919;0.77468;0.77455;0.77641;0.78062;0.77955;0.78227;0.78154;0.78393;0.7837;0.78595;0.78706;0.78678;0.79354;0.79586;0.7958;0.80282;0.80272;0.80815;0.81353;0.81252;0.81485;0.81661;0.8225;0.84403;0.84156
2020-09-10_059;0.12828;0.11763;0.1109;0.10609;0.10031;0.096679;0.093811;0.091778;0.089281;0.087678;0.086801;0.085902;0.085363;0.084977;0.084935;0.084562;0.084977;0.084629;0.084406;0.083379;0.083179;0.082354;0.081724;0.081072;0.080214;0.07953;0.078784;0.078204;0.077498;0.077087;0.076532;0.076151;0.075608;0.075362;0.074882;0.074897;0.074736;0.07475;0.074424;0.074449;0.074187;0.073875;0.073747;0.073568;0.073373;0.073134;0.07285;0.072488;0.072082;0.071807;0.071567;0.071366;0.071172;0.071135;0.070787;0.070587;0.070414;0.070337;0.070258;0.070236;0.070213;0.070592;0.070764;0.071408;0.072104;0.073253;0.075101;0.077504;0.080553;0.084711;0.089566;0.095223;0.10164;0.10859;0.11632;0.12467;0.13349;0.14327;0.15331;0.16345;0.17191;0.17843;0.18085;0.18057;0.17771;0.1756;0.17429;0.17246;0.16659;0.15644;0.14477;0.13586;0.12978;0.12657;0.12599;0.1289;0.13998;0.16563;0.20901;0.26806;0.33337;0.39421;0.44699;0.4917;0.52681;0.55631;0.58011;0.60277;0.62051;0.63794;0.65258;0.66503;0.67581;0.68689;0.6948;0.70123;0.70724;0.71221;0.71724;0.72163;0.72584;0.72952;0.72979;0.72371;0.72596;0.72876;0.72864;0.73061;0.72897;0.73004;0.7292;0.72848;0.72719;0.72838;0.72759;0.72946;0.72819;0.72931;0.72828;0.72758;0.72605;0.72663;0.7248;0.72415;0.72403;0.72299;0.72424;0.72367;0.72194;0.72306;0.72501;0.72756;0.73079;0.73279;0.72848;0.72661;0.72246;0.72409;0.7238;0.7231;0.72374;0.72452;0.72337;0.72494;0.72397;0.72333;0.72528;0.7255;0.7261;0.7264;0.7274;0.72765;0.73158;0.73129;0.73408;0.73535;0.73769;0.73961;0.74269;0.74341;0.74349;0.74636;0.74824;0.74764;0.74929;0.75341;0.74999;0.75037;0.75459;0.75473;0.75563;0.76097;0.7598;0.7656;0.76938;0.77351;0.77159;0.78236;0.783;0.78732;0.79574;0.79145
2020-09-10_060;0.1179;0.10644;0.099542;0.094777;0.08928;0.086462;0.082698;0.080678;0.078668;0.077917;0.077239;0.077447;0.077817;0.078112;0.078199;0.078555;0.079238;0.079276;0.079453;0.079005;0.078651;0.078063;0.07756;0.076745;0.076123;0.075435;0.074861;0.074259;0.073674;0.073248;0.072772;0.072586;0.072238;0.072427;0.072276;0.072778;0.073065;0.0737;0.074273;0.075141;0.075889;0.07677;0.07767;0.078518;0.079294;0.079927;0.080352;0.080656;0.080958;0.081389;0.081648;0.082092;0.082478;0.083208;0.083574;0.084344;0.084878;0.085785;0.086543;0.087691;0.089051;0.091195;0.093528;0.096697;0.10008;0.10416;0.10943;0.11495;0.12105;0.12776;0.13424;0.14018;0.14545;0.14999;0.15417;0.15802;0.16226;0.16715;0.17155;0.17535;0.17618;0.1732;0.16612;0.15757;0.14857;0.14237;0.13915;0.13708;0.13257;0.12532;0.11743;0.11184;0.10812;0.10664;0.10688;0.10983;0.11855;0.13779;0.17163;0.22127;0.28012;0.33977;0.3946;0.44339;0.4829;0.51697;0.5442;0.5696;0.59061;0.61019;0.62712;0.64189;0.65355;0.66617;0.6751;0.68321;0.69001;0.69578;0.70073;0.70508;0.711;0.71495;0.71572;0.70864;0.71215;0.71557;0.71607;0.71766;0.71734;0.71821;0.71859;0.71834;0.71743;0.71917;0.71875;0.72022;0.71951;0.72114;0.72144;0.72017;0.7199;0.72094;0.72068;0.71941;0.71969;0.71799;0.71973;0.71967;0.71969;0.72116;0.72244;0.7253;0.7291;0.73145;0.72769;0.72626;0.72359;0.72394;0.72412;0.72372;0.72466;0.72589;0.72494;0.72679;0.72608;0.72555;0.72756;0.72576;0.72653;0.72914;0.73028;0.73103;0.73284;0.73272;0.73568;0.73732;0.73958;0.74154;0.74423;0.74518;0.74565;0.74841;0.75048;0.74941;0.75139;0.75093;0.75195;0.75266;0.75693;0.75768;0.75843;0.75772;0.76386;0.76292;0.76729;0.77052;0.77802;0.77971;0.78115;0.78571;0.79343;0.78923
2020-09-10_061;0.11441;0.1043;0.098171;0.092815;0.087298;0.083433;0.080775;0.079049;0.077724;0.076899;0.076816;0.077674;0.078605;0.07966;0.080526;0.081889;0.08265;0.083512;0.083787;0.083252;0.083497;0.082983;0.082415;0.082107;0.081547;0.080712;0.080017;0.079233;0.078594;0.078273;0.077594;0.077367;0.077019;0.076889;0.076623;0.076683;0.076736;0.076829;0.076768;0.076863;0.076672;0.076694;0.076666;0.07664;0.076457;0.076444;0.076125;0.076036;0.075815;0.075711;0.075614;0.075532;0.075494;0.075764;0.075767;0.076127;0.076433;0.077112;0.07773;0.078842;0.080061;0.081982;0.084129;0.087174;0.09051;0.094866;0.10019;0.10643;0.11321;0.12104;0.12922;0.13703;0.14455;0.15165;0.15837;0.16469;0.17126;0.1784;0.18511;0.19134;0.19451;0.19417;0.18939;0.18199;0.17364;0.1676;0.16393;0.16102;0.15455;0.14508;0.13432;0.12644;0.1213;0.11861;0.11816;0.1207;0.13004;0.15153;0.18886;0.24307;0.30658;0.36988;0.42754;0.4793;0.52018;0.55524;0.58294;0.60896;0.62995;0.64972;0.66517;0.68031;0.69111;0.70311;0.71104;0.71825;0.72484;0.7297;0.73453;0.73855;0.74376;0.7469;0.74709;0.73881;0.74104;0.74426;0.7454;0.747;0.74572;0.74584;0.74606;0.74471;0.7445;0.74433;0.74314;0.74551;0.74477;0.74545;0.74491;0.74442;0.74307;0.74429;0.74293;0.7428;0.7434;0.74075;0.74154;0.74164;0.74064;0.74262;0.74536;0.74752;0.75192;0.75343;0.75005;0.74715;0.74455;0.74562;0.74603;0.74595;0.74592;0.7475;0.74707;0.74742;0.74722;0.74716;0.74724;0.74818;0.74913;0.75031;0.75237;0.7533;0.75318;0.75347;0.75736;0.75902;0.759;0.76462;0.76451;0.76631;0.76728;0.76695;0.76957;0.77349;0.77204;0.77698;0.77438;0.77601;0.78117;0.78291;0.7856;0.78586;0.78602;0.79313;0.79086;0.79509;0.80374;0.80672;0.80901;0.81499;0.81173;0.82167
2020-09-10_062;0.14186;0.13108;0.12333;0.11746;0.11259;0.10856;0.10459;0.10227;0.10057;0.098762;0.098066;0.097914;0.09782;0.097751;0.098637;0.09897;0.099508;0.099774;0.099896;0.099575;0.099189;0.098625;0.097977;0.097331;0.096491;0.095998;0.095445;0.094746;0.09423;0.093649;0.093054;0.093182;0.093289;0.093941;0.09478;0.096564;0.098735;0.10223;0.10691;0.11338;0.1218;0.13216;0.14394;0.15597;0.1672;0.17663;0.18384;0.18881;0.19173;0.19386;0.19535;0.19759;0.19862;0.19845;0.19548;0.19125;0.18486;0.17737;0.16851;0.1597;0.15173;0.14535;0.13993;0.13568;0.13209;0.12953;0.12775;0.12669;0.12562;0.12456;0.12276;0.12016;0.11691;0.11397;0.11126;0.10921;0.10767;0.10678;0.10612;0.10568;0.10457;0.10292;0.10048;0.098018;0.095758;0.094276;0.093227;0.092305;0.090399;0.088206;0.086136;0.085307;0.085262;0.085734;0.086524;0.087548;0.089305;0.091981;0.09616;0.10567;0.12354;0.15113;0.18716;0.22909;0.273;0.31777;0.36235;0.40899;0.45444;0.49951;0.54246;0.5825;0.61817;0.65161;0.67788;0.70118;0.72054;0.73609;0.74757;0.75898;0.76714;0.77433;0.77645;0.7707;0.77211;0.7739;0.7749;0.7764;0.77473;0.77442;0.77351;0.77272;0.77149;0.77068;0.76989;0.77115;0.77006;0.77044;0.76988;0.76825;0.76686;0.76778;0.76492;0.76464;0.76457;0.76275;0.76316;0.763;0.76153;0.76343;0.76353;0.76726;0.77192;0.7726;0.76981;0.76823;0.76459;0.76506;0.7623;0.76194;0.7636;0.76489;0.76267;0.76484;0.76455;0.76483;0.76535;0.7643;0.76564;0.76688;0.7663;0.77076;0.77075;0.7714;0.77534;0.77451;0.77799;0.78106;0.78166;0.78365;0.78894;0.78906;0.78816;0.79268;0.79105;0.79682;0.79475;0.79679;0.79678;0.79813;0.80752;0.80825;0.80875;0.81689;0.81453;0.81974;0.81944;0.83209;0.82363;0.82964;0.83795;0.83478
2020-09-10_063;0.13228;0.12002;0.11121;0.1045;0.099257;0.093776;0.089664;0.087409;0.085287;0.084565;0.084567;0.084532;0.085563;0.086487;0.087682;0.088536;0.089913;0.091298;0.091881;0.091867;0.091877;0.091822;0.091025;0.090517;0.089806;0.089578;0.088655;0.088223;0.087624;0.087373;0.087019;0.087208;0.087798;0.089065;0.090595;0.093289;0.096888;0.1024;0.10963;0.11906;0.13058;0.14448;0.15963;0.17464;0.18817;0.19945;0.20824;0.21458;0.21855;0.22146;0.22407;0.22645;0.22795;0.22796;0.22544;0.22138;0.21489;0.20683;0.19719;0.18742;0.17839;0.17089;0.16439;0.15935;0.15485;0.1516;0.14943;0.14779;0.14644;0.14516;0.1429;0.13943;0.13537;0.13099;0.12702;0.12391;0.12159;0.12039;0.1194;0.11862;0.1168;0.11371;0.10917;0.10445;0.099903;0.097033;0.094896;0.093226;0.090258;0.086945;0.08374;0.081982;0.081192;0.081284;0.082131;0.083457;0.085619;0.089678;0.097931;0.11463;0.14279;0.18113;0.22565;0.27283;0.31891;0.36327;0.40484;0.44664;0.48514;0.52256;0.55691;0.5878;0.61417;0.63969;0.65869;0.67495;0.68774;0.6981;0.70656;0.71386;0.71992;0.72458;0.72661;0.72078;0.72111;0.72169;0.72253;0.72344;0.72208;0.72099;0.72046;0.71829;0.71771;0.71806;0.71594;0.71636;0.71511;0.71599;0.71491;0.71384;0.71192;0.71225;0.71119;0.70925;0.70864;0.70631;0.70619;0.70546;0.70578;0.70574;0.70644;0.70932;0.71332;0.71601;0.71365;0.71036;0.70768;0.70546;0.70503;0.70414;0.70516;0.7057;0.70465;0.70596;0.7051;0.70453;0.70656;0.70478;0.70729;0.7057;0.70695;0.71034;0.712;0.71223;0.71527;0.71411;0.71663;0.72189;0.72211;0.71977;0.72345;0.72638;0.72899;0.7283;0.73039;0.73051;0.73223;0.7332;0.73257;0.73331;0.73497;0.74101;0.74128;0.74707;0.75222;0.74831;0.75481;0.75787;0.75888;0.7737;0.76986;0.77885
2020-09-10_064;0.12331;0.11213;0.10368;0.097134;0.091654;0.087068;0.083811;0.080968;0.07953;0.078983;0.07874;0.079209;0.079791;0.081113;0.081727;0.082986;0.084036;0.084673;0.084741;0.085072;0.084817;0.084599;0.083944;0.083292;0.082832;0.082061;0.08146;0.081067;0.080674;0.080397;0.080087;0.080161;0.08036;0.081112;0.081762;0.083589;0.085935;0.08932;0.093875;0.10027;0.10824;0.11823;0.12949;0.14093;0.15158;0.1605;0.16725;0.17233;0.17548;0.178;0.17969;0.18118;0.1819;0.18171;0.17911;0.17515;0.1693;0.16217;0.15378;0.14567;0.13834;0.1325;0.12743;0.12353;0.12028;0.11762;0.11594;0.11463;0.11349;0.11252;0.1108;0.10844;0.10567;0.103;0.10019;0.098023;0.096456;0.095743;0.095088;0.09463;0.093323;0.091403;0.088635;0.085928;0.083379;0.081879;0.08086;0.080018;0.078402;0.076285;0.074359;0.073395;0.073036;0.073422;0.07408;0.07519;0.076963;0.079704;0.084791;0.095379;0.11488;0.1439;0.18028;0.22159;0.26409;0.30662;0.34872;0.39172;0.43344;0.47539;0.51387;0.55043;0.58233;0.61217;0.63653;0.65725;0.67377;0.68735;0.69839;0.70851;0.71619;0.7213;0.72326;0.71977;0.72102;0.72239;0.7236;0.72516;0.72424;0.72356;0.7219;0.72092;0.7207;0.72056;0.71968;0.72065;0.72057;0.72082;0.72118;0.72034;0.71861;0.71839;0.71749;0.71817;0.71583;0.71502;0.71518;0.7138;0.71338;0.71472;0.71736;0.7195;0.72397;0.72725;0.72527;0.72241;0.71824;0.71771;0.71783;0.71861;0.71842;0.71935;0.71869;0.72028;0.71969;0.71938;0.71923;0.71966;0.72025;0.72139;0.72282;0.72386;0.72595;0.726;0.72955;0.73136;0.73122;0.7364;0.73615;0.73748;0.74159;0.74095;0.74382;0.74738;0.74577;0.75026;0.74776;0.749;0.75445;0.75561;0.75729;0.75772;0.76445;0.76409;0.76872;0.77344;0.77268;0.7842;0.78596;0.79152;0.79932;0.79631
2020-09-10_065;0.13773;0.12294;0.11203;0.10695;0.099939;0.094377;0.090518;0.087282;0.085424;0.083662;0.083423;0.083017;0.083631;0.084952;0.085803;0.087346;0.088752;0.089328;0.090292;0.090487;0.090637;0.090494;0.090245;0.089594;0.088917;0.088114;0.087065;0.086514;0.085726;0.085211;0.084873;0.084949;0.085085;0.085613;0.086158;0.087235;0.088219;0.089456;0.090766;0.091863;0.093043;0.093936;0.094781;0.095545;0.095985;0.096541;0.096717;0.09703;0.097264;0.097777;0.098148;0.09884;0.099761;0.10097;0.10229;0.10411;0.10616;0.10901;0.11203;0.11591;0.12034;0.12601;0.13217;0.13956;0.14721;0.1557;0.16565;0.17538;0.18554;0.19567;0.20453;0.21177;0.21787;0.22202;0.22491;0.2279;0.23101;0.23505;0.23909;0.24227;0.242;0.23784;0.22815;0.21633;0.20321;0.19368;0.18708;0.18123;0.17147;0.1589;0.14577;0.13615;0.12997;0.127;0.12693;0.1304;0.14151;0.16573;0.20659;0.26241;0.32487;0.38413;0.43511;0.47858;0.51258;0.54081;0.56219;0.58192;0.59783;0.61223;0.62391;0.63398;0.64212;0.65111;0.65725;0.66209;0.66673;0.67118;0.67388;0.67674;0.68069;0.68205;0.68251;0.6765;0.67729;0.67886;0.67854;0.67989;0.67812;0.67846;0.67821;0.67718;0.67597;0.6757;0.67478;0.67624;0.67487;0.67572;0.67566;0.67458;0.67273;0.67325;0.67233;0.67165;0.67119;0.66996;0.67102;0.66917;0.66949;0.66919;0.67204;0.67341;0.67787;0.67997;0.6783;0.67497;0.67259;0.67208;0.6716;0.67171;0.67237;0.67258;0.67302;0.67556;0.67406;0.67299;0.67576;0.6732;0.67488;0.67638;0.67654;0.6787;0.67913;0.68022;0.68445;0.68439;0.68524;0.68841;0.68961;0.692;0.69335;0.69358;0.69752;0.6982;0.69731;0.69822;0.70141;0.6991;0.70547;0.7081;0.71163;0.71378;0.71505;0.71685;0.72333;0.72112;0.72998;0.73493;0.73831;0.74585;0.74496;0.75687
2020-09-10_066;0.11535;0.106;0.098599;0.094541;0.090411;0.087119;0.084776;0.083375;0.081734;0.081298;0.081442;0.082724;0.082591;0.083837;0.084862;0.085811;0.086791;0.087588;0.087763;0.087565;0.087531;0.086941;0.086465;0.085875;0.084895;0.084349;0.083735;0.083187;0.082627;0.082063;0.081388;0.081284;0.080915;0.081119;0.081295;0.081843;0.082396;0.083425;0.084322;0.085615;0.086882;0.088286;0.089511;0.090621;0.091404;0.091879;0.092274;0.092372;0.092473;0.092719;0.092975;0.093564;0.094359;0.09526;0.096134;0.097393;0.098651;0.10007;0.10136;0.10305;0.10494;0.10744;0.11007;0.11331;0.11663;0.12049;0.12488;0.1291;0.13339;0.13724;0.13995;0.14109;0.14111;0.13991;0.13855;0.13727;0.13635;0.13654;0.13677;0.1366;0.13462;0.13093;0.125;0.1186;0.11242;0.10813;0.10533;0.10292;0.098938;0.094419;0.090431;0.08812;0.086744;0.086481;0.086773;0.088135;0.091316;0.097693;0.11131;0.13667;0.17543;0.22395;0.27763;0.33155;0.38166;0.42901;0.47181;0.51375;0.55249;0.58872;0.62172;0.65154;0.67619;0.69936;0.71609;0.73092;0.74419;0.7542;0.76189;0.76803;0.77491;0.77721;0.77678;0.77074;0.77549;0.777;0.77748;0.77791;0.77709;0.7762;0.77524;0.77336;0.77311;0.77371;0.77298;0.7749;0.77341;0.77254;0.77206;0.77078;0.77001;0.77108;0.77062;0.76916;0.76915;0.76729;0.76773;0.76615;0.76726;0.76687;0.76923;0.77018;0.77474;0.77258;0.76974;0.76797;0.76625;0.76827;0.76844;0.7678;0.7687;0.76843;0.76753;0.76932;0.76858;0.76834;0.77019;0.76864;0.76912;0.76975;0.7709;0.77408;0.77338;0.77346;0.77636;0.77794;0.78087;0.78223;0.78573;0.78677;0.78742;0.79094;0.78832;0.79217;0.78967;0.79408;0.79634;0.79175;0.79632;0.79745;0.79798;0.80447;0.8035;0.80986;0.80565;0.80914;0.81655;0.81847;0.81964;0.82372;0.83152;0.82658
2020-09-10_067;0.15176;0.13771;0.12855;0.12141;0.11476;0.10982;0.10622;0.10389;0.10133;0.099986;0.098838;0.098258;0.097617;0.097674;0.098402;0.098877;0.099002;0.099498;0.09954;0.099411;0.09895;0.098306;0.097818;0.096785;0.095643;0.094829;0.093859;0.093122;0.092127;0.091711;0.091001;0.091044;0.091036;0.091359;0.091917;0.092984;0.09398;0.095508;0.09679;0.098299;0.09962;0.10084;0.10171;0.10267;0.1034;0.10387;0.10431;0.10468;0.10505;0.10546;0.10624;0.1075;0.10897;0.11094;0.11277;0.11546;0.11834;0.12182;0.12549;0.12983;0.13488;0.14105;0.14739;0.15493;0.16264;0.17122;0.1806;0.19001;0.19921;0.20825;0.21608;0.22146;0.22548;0.22769;0.22935;0.23045;0.2322;0.23532;0.23813;0.24001;0.23851;0.23237;0.22092;0.20741;0.1937;0.18378;0.17731;0.17187;0.16297;0.15136;0.13931;0.13059;0.12501;0.12283;0.12315;0.12652;0.13653;0.15915;0.19942;0.25819;0.32794;0.39765;0.46033;0.51543;0.56097;0.59867;0.62906;0.6582;0.68254;0.70407;0.72263;0.73851;0.75127;0.76436;0.77375;0.78114;0.78754;0.79241;0.79714;0.8013;0.80578;0.80844;0.80854;0.80097;0.80271;0.80211;0.80244;0.80378;0.80211;0.80164;0.80009;0.79945;0.79862;0.79828;0.79688;0.79837;0.79775;0.79756;0.79614;0.79499;0.79376;0.79422;0.79184;0.79196;0.79127;0.78996;0.78982;0.78781;0.78807;0.78902;0.79089;0.79361;0.79738;0.79949;0.79734;0.79396;0.78986;0.79088;0.78882;0.79086;0.78991;0.79044;0.78906;0.7903;0.79116;0.79035;0.79209;0.79261;0.79282;0.79569;0.79427;0.7976;0.79941;0.79941;0.80249;0.80388;0.80655;0.81229;0.81223;0.81344;0.8174;0.81634;0.8187;0.82219;0.81929;0.82863;0.8253;0.82628;0.83121;0.83208;0.83321;0.83903;0.83854;0.8451;0.84963;0.84515;0.85191;0.86345;0.86487;0.86978;0.87744;0.87324
2020-09-10_068;0.13223;0.11954;0.11145;0.10427;0.099016;0.095608;0.091241;0.089816;0.086979;0.086261;0.085627;0.085854;0.085431;0.085715;0.086574;0.087326;0.088113;0.088819;0.089034;0.088876;0.088537;0.088048;0.087375;0.086695;0.085816;0.085255;0.084516;0.084133;0.083534;0.083143;0.082673;0.082764;0.082897;0.083759;0.084881;0.08706;0.089809;0.093631;0.098487;0.10442;0.11105;0.11864;0.1262;0.13324;0.13952;0.14452;0.14826;0.15087;0.15258;0.15407;0.15527;0.15671;0.15785;0.15866;0.15812;0.15707;0.15516;0.1529;0.14985;0.14678;0.14423;0.14281;0.14168;0.14181;0.14218;0.14362;0.14611;0.1491;0.15217;0.1556;0.15797;0.15937;0.15964;0.15922;0.15863;0.1583;0.15847;0.15992;0.16122;0.16251;0.1612;0.15706;0.14959;0.14121;0.13271;0.12673;0.12305;0.11977;0.11431;0.10737;0.1003;0.095631;0.092737;0.09166;0.092184;0.094143;0.099639;0.11252;0.13716;0.17722;0.23041;0.28947;0.34751;0.40177;0.44919;0.4913;0.52788;0.56312;0.59362;0.62312;0.64816;0.67089;0.69008;0.70813;0.72188;0.73287;0.74256;0.74963;0.75601;0.76199;0.7671;0.7694;0.7698;0.76392;0.76443;0.76662;0.76797;0.76824;0.7666;0.76606;0.76535;0.76379;0.76286;0.76322;0.76183;0.76226;0.76243;0.76207;0.76164;0.76036;0.75893;0.75918;0.75775;0.75672;0.75592;0.75438;0.7541;0.75316;0.75325;0.75528;0.75697;0.75793;0.76398;0.76449;0.76214;0.75821;0.75524;0.75467;0.75415;0.7542;0.7546;0.75492;0.75325;0.75603;0.75663;0.75551;0.75667;0.75661;0.7566;0.75899;0.75954;0.75994;0.76114;0.76317;0.76882;0.76705;0.76919;0.77396;0.77324;0.77371;0.77736;0.77985;0.78147;0.78438;0.78162;0.78559;0.7868;0.78699;0.79153;0.79151;0.79246;0.79757;0.79686;0.80239;0.80602;0.80943;0.81583;0.81717;0.81765;0.82134;0.8279;0.83531
2020-09-10_069;0.13049;0.11722;0.111;0.10544;0.099298;0.09632;0.092674;0.090545;0.089414;0.087893;0.087649;0.088241;0.088868;0.08937;0.090332;0.091436;0.092203;0.092895;0.093186;0.093082;0.09268;0.092213;0.091364;0.090592;0.089909;0.088963;0.088145;0.087578;0.086765;0.086151;0.085466;0.085099;0.08465;0.084772;0.08458;0.084989;0.085321;0.086142;0.086876;0.087587;0.088235;0.089274;0.089906;0.090584;0.091217;0.091361;0.091548;0.091546;0.091509;0.091623;0.091813;0.092246;0.092893;0.093733;0.094588;0.0958;0.09713;0.09874;0.10026;0.10218;0.10442;0.10722;0.11001;0.11352;0.11688;0.12063;0.12493;0.12914;0.13309;0.13677;0.13929;0.14005;0.13983;0.13847;0.13668;0.13506;0.13409;0.13396;0.1338;0.13346;0.13137;0.12762;0.12185;0.11573;0.10997;0.10613;0.10364;0.10156;0.098055;0.093812;0.089664;0.087406;0.086348;0.086316;0.086893;0.088301;0.091138;0.097215;0.10933;0.13283;0.16907;0.21522;0.26567;0.31734;0.36574;0.41089;0.45238;0.49338;0.53036;0.56608;0.59771;0.62648;0.65114;0.67441;0.69219;0.70695;0.71863;0.72821;0.73679;0.74448;0.7496;0.75417;0.75441;0.74816;0.7474;0.75011;0.75024;0.75156;0.74924;0.74891;0.74819;0.74605;0.74509;0.74372;0.74235;0.74473;0.74329;0.74311;0.74192;0.74068;0.73864;0.73891;0.73668;0.73669;0.73605;0.73258;0.73364;0.73277;0.73195;0.73308;0.73492;0.73637;0.74144;0.74268;0.7407;0.73677;0.73384;0.73367;0.73194;0.73234;0.73316;0.73373;0.7325;0.73387;0.73277;0.73208;0.73389;0.73433;0.73286;0.73551;0.73662;0.73782;0.73972;0.73978;0.74289;0.74761;0.74724;0.74966;0.75293;0.75471;0.7589;0.75853;0.76082;0.76468;0.76269;0.76752;0.76459;0.77046;0.77036;0.77084;0.77896;0.77859;0.78514;0.78439;0.78981;0.79323;0.79244;0.80378;0.80482;0.81006;0.81773;0.81322
